timestamp,source_ip,destination_ip,method,data_type,data_size,is_encrypted,attack_label
2025-04-08 05:49:29.249557,10.0.0.86,10.0.1.37,HTTP,Normal,1631,True,0
2025-04-07 15:49:29.251205,10.0.0.53,10.0.1.42,HTTP,Normal,992,True,0
2025-04-07 09:49:29.251752,10.0.0.81,10.0.1.35,HTTP,Normal,856,True,0
2025-04-07 22:49:29.257867,10.0.0.90,10.0.1.16,HTTP,Normal,1476,True,0
2025-04-08 05:49:29.253398,10.0.0.79,10.0.1.16,HTTP,Normal,1036,True,0
2025-04-08 03:49:29.255614,10.0.0.10,244.229.10.64,DNS,Credit Card,15015,True,1
2025-04-07 09:49:29.252298,10.0.0.97,10.0.1.1,HTTP,Normal,1468,True,0
2025-04-08 01:49:29.255064,10.0.0.64,10.0.1.39,HTTP,Normal,1714,True,0
2025-04-07 20:49:29.256161,10.0.0.55,10.0.1.7,HTTP,Normal,741,True,0
2025-04-07 21:49:29.253398,10.0.0.95,10.0.1.43,HTTP,Normal,1853,True,0
2025-04-07 15:49:29.254500,10.0.0.63,10.0.1.12,HTTP,Normal,1801,True,0
2025-04-07 09:49:29.253398,10.0.0.65,10.0.1.47,HTTP,Normal,580,True,0
2025-04-07 22:49:29.256161,10.0.0.65,10.0.1.27,HTTP,Normal,670,True,0
2025-04-07 10:49:29.256161,10.0.0.70,10.0.1.30,HTTP,Normal,1732,True,0
2025-04-08 07:49:29.254500,10.0.0.66,10.0.1.15,HTTP,Normal,1240,True,0
2025-04-08 08:49:29.252298,10.0.0.90,10.0.1.43,HTTP,Normal,1188,True,0
2025-04-07 16:49:29.251205,10.0.0.84,10.0.1.23,HTTP,Normal,690,True,0
2025-04-07 12:49:29.251205,10.0.0.19,223.151.177.35,DNS,API Keys,5052,True,1
2025-04-08 02:49:29.251752,10.0.0.80,10.0.1.33,HTTP,Normal,1584,True,0
2025-04-07 09:49:29.251205,10.0.0.96,10.0.1.44,HTTP,Normal,1978,True,0
2025-04-07 21:49:29.251205,10.0.0.76,10.0.1.4,HTTP,Normal,699,True,0
2025-04-08 02:49:29.251205,10.0.0.58,10.0.1.30,HTTP,Normal,1563,True,0
2025-04-07 16:49:29.257292,10.0.0.76,10.0.1.17,HTTP,Normal,1635,True,0
2025-04-08 01:49:29.252851,10.0.0.64,10.0.1.1,HTTP,Normal,1306,True,0
2025-04-07 14:49:29.251752,10.0.0.36,189.195.159.237,HTTP,API Keys,13871,False,1
2025-04-08 07:49:29.255064,10.0.0.70,10.0.1.14,HTTP,Normal,1726,True,0
2025-04-08 05:49:29.256161,10.0.0.56,10.0.1.39,HTTP,Normal,541,True,0
2025-04-07 19:49:29.255614,10.0.0.98,10.0.1.14,HTTP,Normal,1584,True,0
2025-04-07 23:49:29.252298,10.0.0.65,10.0.1.21,HTTP,Normal,670,True,0
2025-04-07 11:49:29.256728,10.0.0.59,10.0.1.9,HTTP,Normal,742,True,0
2025-04-07 21:49:29.251752,10.0.0.93,10.0.1.8,HTTP,Normal,790,True,0
2025-04-08 07:49:29.251205,10.0.0.69,10.0.1.7,HTTP,Normal,1546,True,0
2025-04-08 01:49:29.252851,10.0.0.74,10.0.1.50,HTTP,Normal,659,True,0
2025-04-08 02:49:29.252851,10.0.0.73,10.0.1.25,HTTP,Normal,797,True,0
2025-04-07 10:49:29.251752,10.0.0.51,10.0.1.33,HTTP,Normal,1179,True,0
2025-04-08 04:49:29.250658,10.0.0.69,10.0.1.23,HTTP,Normal,1841,True,0
2025-04-07 23:49:29.250658,10.0.0.52,10.0.1.14,HTTP,Normal,1068,True,0
2025-04-07 15:49:29.258439,10.0.0.48,6.67.12.161,DNS,API Keys,28343,False,1
2025-04-07 12:49:29.252851,10.0.0.76,10.0.1.29,HTTP,Normal,915,True,0
2025-04-07 14:49:29.250107,10.0.0.54,10.0.1.33,HTTP,Normal,1772,True,0
2025-04-07 16:49:29.255064,10.0.0.81,10.0.1.28,HTTP,Normal,1339,True,0
2025-04-07 18:49:29.252298,10.0.0.28,54.189.236.148,HTTP,API Keys,25521,False,1
2025-04-07 11:49:29.251752,10.0.0.82,10.0.1.4,HTTP,Normal,910,True,0
2025-04-07 22:49:29.252851,10.0.0.92,10.0.1.39,HTTP,Normal,1692,True,0
2025-04-07 19:49:29.258439,10.0.0.96,10.0.1.9,HTTP,Normal,1116,True,0
2025-04-07 23:49:29.254500,10.0.0.79,10.0.1.5,HTTP,Normal,1736,True,0
2025-04-07 10:49:29.252298,10.0.0.66,10.0.1.14,HTTP,Normal,749,True,0
2025-04-07 18:49:29.249557,10.0.0.84,10.0.1.18,HTTP,Normal,530,True,0
2025-04-08 03:49:29.253398,10.0.0.61,10.0.1.37,HTTP,Normal,1806,True,0
2025-04-08 08:49:29.252298,10.0.0.65,10.0.1.25,HTTP,Normal,1922,True,0
2025-04-08 05:49:29.253944,10.0.0.23,214.100.28.82,DNS,Credentials,14076,True,1
2025-04-08 03:49:29.252298,10.0.0.56,10.0.1.45,HTTP,Normal,510,True,0
2025-04-07 16:49:29.255064,10.0.0.91,10.0.1.47,HTTP,Normal,1320,True,0
2025-04-08 07:49:29.255064,10.0.0.95,10.0.1.20,HTTP,Normal,1609,True,0
2025-04-08 01:49:29.257292,10.0.0.51,10.0.1.1,HTTP,Normal,1334,True,0
2025-04-07 14:49:29.255614,10.0.0.40,90.222.216.188,DNS,Credentials,10267,False,1
2025-04-07 14:49:29.248989,10.0.0.68,10.0.1.23,HTTP,Normal,808,True,0
2025-04-08 05:49:29.254500,10.0.0.85,10.0.1.24,HTTP,Normal,1518,True,0
2025-04-07 19:49:29.250658,10.0.0.54,10.0.1.5,HTTP,Normal,1550,True,0
2025-04-08 04:49:29.255614,10.0.0.73,10.0.1.7,HTTP,Normal,1041,True,0
2025-04-07 11:49:29.255614,10.0.0.81,10.0.1.14,HTTP,Normal,885,True,0
2025-04-07 13:49:29.254500,10.0.0.93,10.0.1.20,HTTP,Normal,920,True,0
2025-04-08 04:49:29.254500,10.0.0.71,10.0.1.38,HTTP,Normal,1178,True,0
2025-04-08 01:49:29.249557,10.0.0.52,10.0.1.8,HTTP,Normal,1407,True,0
2025-04-08 09:49:29.250107,10.0.0.78,10.0.1.32,HTTP,Normal,1855,True,0
2025-04-08 06:49:29.256161,10.0.0.89,10.0.1.18,HTTP,Normal,651,True,0
2025-04-07 22:49:29.248989,10.0.0.85,10.0.1.13,HTTP,Normal,604,True,0
2025-04-08 02:49:29.256161,10.0.0.56,10.0.1.7,HTTP,Normal,741,True,0
2025-04-08 06:49:29.256161,10.0.0.15,58.185.52.203,DNS,Credentials,45591,False,1
2025-04-07 12:49:29.250107,10.0.0.27,115.65.166.160,HTTP,Credit Card,45823,False,1
2025-04-08 04:49:29.255064,10.0.0.94,10.0.1.4,HTTP,Normal,1817,True,0
2025-04-08 03:49:29.254500,10.0.0.52,10.0.1.17,HTTP,Normal,850,True,0
2025-04-08 01:49:29.250107,10.0.0.5,150.130.22.151,FTP,Credentials,16307,False,1
2025-04-08 09:49:29.252851,10.0.0.71,10.0.1.21,HTTP,Normal,1514,True,0
2025-04-07 22:49:29.248425,10.0.0.84,10.0.1.29,HTTP,Normal,1587,True,0
2025-04-07 16:49:29.253398,10.0.0.1,255.216.217.119,HTTP,Credentials,5247,False,1
2025-04-08 00:49:29.249557,10.0.0.50,72.237.147.111,DNS,Credit Card,19968,False,1
2025-04-07 09:49:29.253398,10.0.0.70,10.0.1.26,HTTP,Normal,1866,True,0
2025-04-07 22:49:29.250658,10.0.0.72,10.0.1.21,HTTP,Normal,631,True,0
2025-04-07 13:49:29.251205,10.0.0.67,10.0.1.23,HTTP,Normal,600,True,0
2025-04-07 22:49:29.255614,10.0.0.86,10.0.1.34,HTTP,Normal,537,True,0
2025-04-07 19:49:29.251205,10.0.0.58,10.0.1.39,HTTP,Normal,1224,True,0
2025-04-07 19:49:29.258439,10.0.0.81,10.0.1.29,HTTP,Normal,1849,True,0
2025-04-08 05:49:29.254500,10.0.0.100,10.0.1.12,HTTP,Normal,1243,True,0
2025-04-08 01:49:29.251752,10.0.0.67,10.0.1.26,HTTP,Normal,1506,True,0
2025-04-07 09:49:29.253398,10.0.0.97,10.0.1.22,HTTP,Normal,1263,True,0
2025-04-08 05:49:29.250107,10.0.0.88,10.0.1.46,HTTP,Normal,975,True,0
2025-04-08 08:49:29.254500,10.0.0.27,29.151.10.73,ICMP,Credit Card,23270,True,1
2025-04-08 01:49:29.253944,10.0.0.52,10.0.1.45,HTTP,Normal,1703,True,0
2025-04-07 10:49:29.251752,10.0.0.57,10.0.1.20,HTTP,Normal,1435,True,0
2025-04-08 07:49:29.255614,10.0.0.85,10.0.1.31,HTTP,Normal,905,True,0
2025-04-08 07:49:29.256728,10.0.0.54,10.0.1.49,HTTP,Normal,1017,True,0
2025-04-08 08:49:29.251752,10.0.0.15,248.235.127.19,FTP,Credentials,6882,True,1
2025-04-08 03:49:29.250107,10.0.0.51,10.0.1.41,HTTP,Normal,1563,True,0
2025-04-08 06:49:29.255064,10.0.0.91,10.0.1.28,HTTP,Normal,1460,True,0
2025-04-08 01:49:29.256728,10.0.0.55,10.0.1.41,HTTP,Normal,1017,True,0
2025-04-07 17:49:29.253944,10.0.0.97,10.0.1.34,HTTP,Normal,1749,True,0
2025-04-08 01:49:29.250658,10.0.0.100,10.0.1.49,HTTP,Normal,1009,True,0
2025-04-07 21:49:29.250658,10.0.0.99,10.0.1.35,HTTP,Normal,843,True,0
2025-04-08 06:49:29.256161,10.0.0.64,10.0.1.17,HTTP,Normal,1710,True,0
2025-04-07 19:49:29.258439,10.0.0.32,130.141.237.13,FTP,Credentials,30875,False,1
2025-04-07 12:49:29.248989,10.0.0.85,10.0.1.28,HTTP,Normal,1785,True,0
2025-04-07 17:49:29.253944,10.0.0.57,10.0.1.40,HTTP,Normal,1472,True,0
2025-04-07 10:49:29.250107,10.0.0.87,10.0.1.14,HTTP,Normal,713,True,0
2025-04-08 05:49:29.252851,10.0.0.66,10.0.1.22,HTTP,Normal,784,True,0
2025-04-08 07:49:29.251205,10.0.0.62,10.0.1.45,HTTP,Normal,1498,True,0
2025-04-08 00:49:29.250658,10.0.0.93,10.0.1.49,HTTP,Normal,1634,True,0
2025-04-08 05:49:29.256161,10.0.0.56,10.0.1.18,HTTP,Normal,766,True,0
2025-04-07 09:49:29.251752,10.0.0.60,10.0.1.16,HTTP,Normal,1855,True,0
2025-04-08 04:49:29.253944,10.0.0.92,10.0.1.11,HTTP,Normal,934,True,0
2025-04-07 11:49:29.251752,10.0.0.68,10.0.1.46,HTTP,Normal,1263,True,0
2025-04-07 13:49:29.253944,10.0.0.73,10.0.1.14,HTTP,Normal,711,True,0
2025-04-07 13:49:29.257867,10.0.0.58,10.0.1.32,HTTP,Normal,615,True,0
2025-04-07 10:49:29.252851,10.0.0.94,10.0.1.48,HTTP,Normal,1100,True,0
2025-04-07 15:49:29.249557,10.0.0.91,10.0.1.24,HTTP,Normal,1883,True,0
2025-04-08 03:49:29.248989,10.0.0.73,10.0.1.48,HTTP,Normal,1305,True,0
2025-04-08 05:49:29.250658,10.0.0.65,10.0.1.42,HTTP,Normal,629,True,0
2025-04-07 19:49:29.252298,10.0.0.95,10.0.1.37,HTTP,Normal,1878,True,0
2025-04-08 06:49:29.254500,10.0.0.38,75.245.86.173,ICMP,Credentials,1020,False,1
2025-04-08 05:49:29.248989,10.0.0.94,10.0.1.37,HTTP,Normal,1486,True,0
2025-04-07 15:49:29.250658,10.0.0.81,10.0.1.49,HTTP,Normal,1803,True,0
2025-04-07 19:49:29.255064,10.0.0.90,10.0.1.16,HTTP,Normal,1823,True,0
2025-04-07 17:49:29.256161,10.0.0.63,10.0.1.26,HTTP,Normal,1044,True,0
2025-04-08 09:49:29.251752,10.0.0.96,10.0.1.15,HTTP,Normal,1461,True,0
2025-04-08 02:49:29.250107,10.0.0.65,10.0.1.28,HTTP,Normal,1309,True,0
2025-04-08 07:49:29.252851,10.0.0.53,10.0.1.42,HTTP,Normal,1720,True,0
2025-04-07 14:49:29.248989,10.0.0.91,10.0.1.5,HTTP,Normal,587,True,0
2025-04-07 20:49:29.252298,10.0.0.66,10.0.1.24,HTTP,Normal,1933,True,0
2025-04-08 01:49:29.248989,10.0.0.47,242.242.87.228,ICMP,API Keys,35833,False,1
2025-04-08 01:49:29.252851,10.0.0.66,10.0.1.32,HTTP,Normal,1931,True,0
2025-04-07 13:49:29.256161,10.0.0.1,124.216.89.171,FTP,Credentials,42236,False,1
2025-04-08 04:49:29.253944,10.0.0.65,10.0.1.14,HTTP,Normal,1316,True,0
2025-04-07 20:49:29.252298,10.0.0.94,10.0.1.49,HTTP,Normal,1589,True,0
2025-04-08 03:49:29.248989,10.0.0.64,10.0.1.3,HTTP,Normal,670,True,0
2025-04-08 07:49:29.251205,10.0.0.69,10.0.1.41,HTTP,Normal,1354,True,0
2025-04-08 04:49:29.253398,10.0.0.70,10.0.1.31,HTTP,Normal,1386,True,0
2025-04-08 02:49:29.252298,10.0.0.74,10.0.1.42,HTTP,Normal,1404,True,0
2025-04-07 23:49:29.250107,10.0.0.56,10.0.1.19,HTTP,Normal,1353,True,0
2025-04-08 00:49:29.254500,10.0.0.98,10.0.1.17,HTTP,Normal,769,True,0
2025-04-07 18:49:29.254500,10.0.0.87,10.0.1.18,HTTP,Normal,1262,True,0
2025-04-07 14:49:29.250107,10.0.0.87,10.0.1.45,HTTP,Normal,1293,True,0
2025-04-08 00:49:29.251752,10.0.0.83,10.0.1.46,HTTP,Normal,748,True,0
2025-04-07 12:49:29.256161,10.0.0.73,10.0.1.7,HTTP,Normal,1490,True,0
2025-04-07 20:49:29.250658,10.0.0.97,10.0.1.8,HTTP,Normal,610,True,0
2025-04-07 17:49:29.251752,10.0.0.39,90.185.236.50,FTP,Credit Card,32307,True,1
2025-04-07 23:49:29.258439,10.0.0.78,10.0.1.46,HTTP,Normal,1535,True,0
2025-04-07 16:49:29.252851,10.0.0.75,10.0.1.15,HTTP,Normal,1746,True,0
2025-04-07 19:49:29.250107,10.0.0.72,10.0.1.15,HTTP,Normal,1908,True,0
2025-04-07 10:49:29.256728,10.0.0.63,10.0.1.26,HTTP,Normal,754,True,0
2025-04-07 20:49:29.252851,10.0.0.77,10.0.1.6,HTTP,Normal,997,True,0
2025-04-07 13:49:29.252298,10.0.0.99,10.0.1.43,HTTP,Normal,689,True,0
2025-04-07 20:49:29.258439,10.0.0.86,10.0.1.30,HTTP,Normal,1333,True,0
2025-04-07 15:49:29.254500,10.0.0.94,10.0.1.43,HTTP,Normal,1425,True,0
2025-04-08 07:49:29.254500,10.0.0.62,10.0.1.32,HTTP,Normal,894,True,0
2025-04-07 17:49:29.255064,10.0.0.94,10.0.1.14,HTTP,Normal,728,True,0
2025-04-07 21:49:29.256728,10.0.0.73,10.0.1.29,HTTP,Normal,772,True,0
2025-04-08 09:49:29.252851,10.0.0.79,10.0.1.27,HTTP,Normal,1752,True,0
2025-04-07 18:49:29.254500,10.0.0.91,10.0.1.4,HTTP,Normal,1602,True,0
2025-04-07 18:49:29.256161,10.0.0.37,24.181.189.236,HTTP,API Keys,40644,True,1
2025-04-07 09:49:29.256161,10.0.0.71,10.0.1.28,HTTP,Normal,1500,True,0
2025-04-08 08:49:29.251752,10.0.0.1,79.130.190.223,HTTP,API Keys,29895,True,1
2025-04-07 10:49:29.248989,10.0.0.73,10.0.1.39,HTTP,Normal,1716,True,0
2025-04-07 23:49:29.258439,10.0.0.58,10.0.1.45,HTTP,Normal,1016,True,0
2025-04-07 14:49:29.253398,10.0.0.51,10.0.1.20,HTTP,Normal,1283,True,0
2025-04-07 15:49:29.253398,10.0.0.51,10.0.1.6,HTTP,Normal,710,True,0
2025-04-08 07:49:29.258439,10.0.0.86,10.0.1.45,HTTP,Normal,1501,True,0
2025-04-08 07:49:29.249557,10.0.0.54,10.0.1.5,HTTP,Normal,1704,True,0
2025-04-08 08:49:29.255064,10.0.0.47,55.112.239.179,HTTP,Credentials,43329,True,1
2025-04-08 00:49:29.256161,10.0.0.22,228.44.136.78,FTP,API Keys,46380,True,1
2025-04-08 08:49:29.251752,10.0.0.51,10.0.1.18,HTTP,Normal,1493,True,0
2025-04-07 10:49:29.252851,10.0.0.62,10.0.1.27,HTTP,Normal,736,True,0
2025-04-07 16:49:29.252851,10.0.0.13,249.179.65.22,ICMP,Credit Card,23831,False,1
2025-04-07 11:49:29.257867,10.0.0.60,10.0.1.36,HTTP,Normal,618,True,0
2025-04-08 00:49:29.252851,10.0.0.64,10.0.1.7,HTTP,Normal,780,True,0
2025-04-07 19:49:29.251205,10.0.0.86,10.0.1.23,HTTP,Normal,1376,True,0
2025-04-08 04:49:29.253398,10.0.0.80,10.0.1.7,HTTP,Normal,1732,True,0
2025-04-08 07:49:29.257292,10.0.0.72,10.0.1.48,HTTP,Normal,602,True,0
2025-04-07 21:49:29.256161,10.0.0.75,10.0.1.2,HTTP,Normal,770,True,0
2025-04-07 21:49:29.252298,10.0.0.80,10.0.1.30,HTTP,Normal,1371,True,0
2025-04-07 16:49:29.254500,10.0.0.55,10.0.1.27,HTTP,Normal,1508,True,0
2025-04-07 13:49:29.257292,10.0.0.79,10.0.1.20,HTTP,Normal,1101,True,0
2025-04-07 12:49:29.255614,10.0.0.93,10.0.1.30,HTTP,Normal,1650,True,0
2025-04-07 16:49:29.257867,10.0.0.75,10.0.1.3,HTTP,Normal,1285,True,0
2025-04-08 09:49:29.254500,10.0.0.43,71.138.195.4,ICMP,API Keys,40724,False,1
2025-04-08 08:49:29.251752,10.0.0.79,10.0.1.27,HTTP,Normal,1878,True,0
2025-04-08 02:49:29.252851,10.0.0.94,10.0.1.35,HTTP,Normal,1756,True,0
2025-04-08 02:49:29.252851,10.0.0.61,10.0.1.21,HTTP,Normal,1368,True,0
2025-04-08 01:49:29.249557,10.0.0.86,10.0.1.46,HTTP,Normal,1663,True,0
2025-04-08 09:49:29.252851,10.0.0.27,83.17.98.59,HTTP,Credentials,46012,True,1
2025-04-07 19:49:29.253398,10.0.0.57,10.0.1.46,HTTP,Normal,1534,True,0
2025-04-07 13:49:29.248989,10.0.0.95,10.0.1.5,HTTP,Normal,1535,True,0
2025-04-08 07:49:29.254500,10.0.0.90,10.0.1.45,HTTP,Normal,620,True,0
2025-04-07 22:49:29.252298,10.0.0.76,10.0.1.16,HTTP,Normal,1550,True,0
2025-04-08 00:49:29.250107,10.0.0.95,10.0.1.26,HTTP,Normal,1174,True,0
2025-04-08 06:49:29.256161,10.0.0.4,239.251.185.21,HTTP,Credit Card,23502,True,1
2025-04-08 04:49:29.255064,10.0.0.87,10.0.1.18,HTTP,Normal,593,True,0
2025-04-08 04:49:29.254500,10.0.0.71,10.0.1.19,HTTP,Normal,712,True,0
2025-04-08 03:49:29.253398,10.0.0.68,10.0.1.7,HTTP,Normal,1195,True,0
2025-04-07 16:49:29.255064,10.0.0.72,10.0.1.37,HTTP,Normal,1638,True,0
2025-04-07 11:49:29.256728,10.0.0.83,10.0.1.43,HTTP,Normal,1327,True,0
2025-04-08 03:49:29.252298,10.0.0.19,240.77.79.22,ICMP,Credentials,862,True,1
2025-04-07 15:49:29.250107,10.0.0.43,46.240.22.34,ICMP,Credentials,30411,False,1
2025-04-08 04:49:29.258439,10.0.0.58,10.0.1.16,HTTP,Normal,1671,True,0
2025-04-08 03:49:29.254500,10.0.0.47,246.57.250.139,DNS,Credit Card,21144,False,1
2025-04-07 23:49:29.249557,10.0.0.8,63.158.22.232,FTP,Credentials,28502,True,1
2025-04-08 07:49:29.257292,10.0.0.65,10.0.1.11,HTTP,Normal,1653,True,0
2025-04-07 10:49:29.254500,10.0.0.84,10.0.1.11,HTTP,Normal,1316,True,0
2025-04-08 05:49:29.248989,10.0.0.57,10.0.1.19,HTTP,Normal,1449,True,0
2025-04-07 17:49:29.257292,10.0.0.62,10.0.1.49,HTTP,Normal,1735,True,0
2025-04-08 03:49:29.251205,10.0.0.92,10.0.1.30,HTTP,Normal,1819,True,0
2025-04-07 22:49:29.257292,10.0.0.14,82.139.8.31,DNS,Credit Card,40473,True,1
2025-04-07 13:49:29.252851,10.0.0.78,10.0.1.41,HTTP,Normal,1756,True,0
2025-04-07 09:49:29.256161,10.0.0.81,10.0.1.48,HTTP,Normal,1268,True,0
2025-04-07 23:49:29.251752,10.0.0.97,10.0.1.40,HTTP,Normal,1091,True,0
2025-04-07 20:49:29.254500,10.0.0.59,10.0.1.39,HTTP,Normal,1747,True,0
2025-04-07 12:49:29.253398,10.0.0.22,83.16.72.33,FTP,API Keys,39430,True,1
2025-04-07 18:49:29.255064,10.0.0.82,10.0.1.26,HTTP,Normal,1996,True,0
2025-04-07 15:49:29.253944,10.0.0.66,10.0.1.4,HTTP,Normal,939,True,0
2025-04-07 12:49:29.251752,10.0.0.76,10.0.1.38,HTTP,Normal,1690,True,0
2025-04-07 20:49:29.250107,10.0.0.82,10.0.1.23,HTTP,Normal,1051,True,0
2025-04-07 12:49:29.257867,10.0.0.21,24.124.211.120,DNS,Credit Card,34058,False,1
2025-04-08 00:49:29.250658,10.0.0.85,10.0.1.26,HTTP,Normal,1956,True,0
2025-04-08 04:49:29.251205,10.0.0.78,10.0.1.36,HTTP,Normal,532,True,0
2025-04-07 16:49:29.254500,10.0.0.16,109.240.97.201,HTTP,API Keys,15848,True,1
2025-04-08 06:49:29.250658,10.0.0.56,10.0.1.50,HTTP,Normal,600,True,0
2025-04-07 17:49:29.255064,10.0.0.83,10.0.1.39,HTTP,Normal,606,True,0
2025-04-07 12:49:29.250107,10.0.0.67,10.0.1.45,HTTP,Normal,1956,True,0
2025-04-07 23:49:29.251752,10.0.0.97,10.0.1.27,HTTP,Normal,1365,True,0
2025-04-07 09:49:29.251752,10.0.0.95,10.0.1.44,HTTP,Normal,1356,True,0
2025-04-07 21:49:29.249557,10.0.0.69,10.0.1.37,HTTP,Normal,1958,True,0
2025-04-07 17:49:29.249557,10.0.0.73,10.0.1.28,HTTP,Normal,1503,True,0
2025-04-08 03:49:29.255064,10.0.0.59,10.0.1.14,HTTP,Normal,581,True,0
2025-04-07 23:49:29.257867,10.0.0.11,175.184.139.28,DNS,API Keys,24563,True,1
2025-04-08 04:49:29.251205,10.0.0.73,10.0.1.44,HTTP,Normal,1578,True,0
2025-04-07 10:49:29.252298,10.0.0.100,10.0.1.28,HTTP,Normal,1620,True,0
2025-04-08 01:49:29.250658,10.0.0.66,10.0.1.37,HTTP,Normal,836,True,0
2025-04-07 23:49:29.254500,10.0.0.81,10.0.1.26,HTTP,Normal,1483,True,0
2025-04-07 15:49:29.250107,10.0.0.66,10.0.1.32,HTTP,Normal,1867,True,0
2025-04-08 08:49:29.251752,10.0.0.39,85.185.122.122,DNS,Credit Card,26724,False,1
2025-04-07 21:49:29.252298,10.0.0.72,10.0.1.35,HTTP,Normal,1681,True,0
2025-04-07 17:49:29.253944,10.0.0.55,10.0.1.36,HTTP,Normal,1269,True,0
2025-04-08 06:49:29.250107,10.0.0.95,10.0.1.13,HTTP,Normal,1637,True,0
2025-04-07 13:49:29.251205,10.0.0.56,10.0.1.6,HTTP,Normal,1315,True,0
2025-04-07 20:49:29.251205,10.0.0.66,10.0.1.14,HTTP,Normal,699,True,0
2025-04-07 21:49:29.255064,10.0.0.58,10.0.1.48,HTTP,Normal,1001,True,0
2025-04-08 03:49:29.248989,10.0.0.87,10.0.1.31,HTTP,Normal,1783,True,0
2025-04-07 22:49:29.254500,10.0.0.72,10.0.1.12,HTTP,Normal,1704,True,0
2025-04-07 12:49:29.251752,10.0.0.4,83.170.12.181,DNS,Credentials,787,True,1
2025-04-08 02:49:29.252851,10.0.0.52,10.0.1.18,HTTP,Normal,1977,True,0
2025-04-08 02:49:29.250107,10.0.0.92,10.0.1.12,HTTP,Normal,1553,True,0
2025-04-07 12:49:29.250658,10.0.0.70,10.0.1.37,HTTP,Normal,788,True,0
2025-04-08 04:49:29.257292,10.0.0.83,10.0.1.40,HTTP,Normal,1031,True,0
2025-04-07 17:49:29.253944,10.0.0.65,10.0.1.26,HTTP,Normal,1124,True,0
2025-04-07 09:49:29.253944,10.0.0.17,243.31.125.43,FTP,API Keys,18196,False,1
2025-04-08 02:49:29.251752,10.0.0.74,10.0.1.42,HTTP,Normal,1600,True,0
2025-04-07 09:49:29.250658,10.0.0.88,10.0.1.13,HTTP,Normal,1213,True,0
2025-04-07 15:49:29.250658,10.0.0.54,10.0.1.25,HTTP,Normal,791,True,0
2025-04-07 10:49:29.248989,10.0.0.68,10.0.1.19,HTTP,Normal,601,True,0
2025-04-07 15:49:29.258439,10.0.0.98,10.0.1.17,HTTP,Normal,1003,True,0
2025-04-08 09:49:29.250107,10.0.0.72,10.0.1.41,HTTP,Normal,1056,True,0
2025-04-08 02:49:29.256161,10.0.0.69,10.0.1.3,HTTP,Normal,994,True,0
2025-04-08 07:49:29.253944,10.0.0.79,10.0.1.43,HTTP,Normal,1878,True,0
2025-04-07 20:49:29.253398,10.0.0.79,10.0.1.17,HTTP,Normal,1477,True,0
2025-04-08 04:49:29.255064,10.0.0.79,10.0.1.30,HTTP,Normal,1025,True,0
2025-04-08 02:49:29.251205,10.0.0.83,10.0.1.50,HTTP,Normal,1630,True,0
2025-04-07 21:49:29.252851,10.0.0.86,10.0.1.44,HTTP,Normal,1442,True,0
2025-04-07 10:49:29.255614,10.0.0.54,10.0.1.1,HTTP,Normal,648,True,0
2025-04-08 09:49:29.255064,10.0.0.77,10.0.1.33,HTTP,Normal,784,True,0
2025-04-07 23:49:29.255614,10.0.0.92,10.0.1.43,HTTP,Normal,1378,True,0
2025-04-07 21:49:29.256161,10.0.0.61,10.0.1.24,HTTP,Normal,608,True,0
2025-04-07 19:49:29.255064,10.0.0.72,10.0.1.37,HTTP,Normal,1692,True,0
2025-04-07 18:49:29.255064,10.0.0.42,52.131.120.216,FTP,API Keys,41511,False,1
2025-04-07 12:49:29.252851,10.0.0.10,123.217.248.220,FTP,Credentials,43157,False,1
2025-04-08 05:49:29.250658,10.0.0.79,10.0.1.13,HTTP,Normal,762,True,0
2025-04-08 04:49:29.252298,10.0.0.61,10.0.1.25,HTTP,Normal,698,True,0
2025-04-08 07:49:29.252851,10.0.0.97,10.0.1.5,HTTP,Normal,572,True,0
2025-04-07 19:49:29.257292,10.0.0.98,10.0.1.46,HTTP,Normal,1988,True,0
2025-04-07 13:49:29.252851,10.0.0.82,10.0.1.22,HTTP,Normal,1823,True,0
2025-04-07 13:49:29.255064,10.0.0.91,10.0.1.41,HTTP,Normal,1819,True,0
2025-04-08 01:49:29.256161,10.0.0.56,10.0.1.39,HTTP,Normal,1555,True,0
2025-04-07 23:49:29.251752,10.0.0.85,10.0.1.39,HTTP,Normal,727,True,0
2025-04-07 13:49:29.251205,10.0.0.90,10.0.1.5,HTTP,Normal,642,True,0
2025-04-08 09:49:29.253398,10.0.0.57,10.0.1.50,HTTP,Normal,1971,True,0
2025-04-07 09:49:29.251205,10.0.0.67,10.0.1.13,HTTP,Normal,1803,True,0
2025-04-08 05:49:29.256161,10.0.0.85,10.0.1.9,HTTP,Normal,1298,True,0
2025-04-08 09:49:29.249557,10.0.0.53,10.0.1.36,HTTP,Normal,1790,True,0
2025-04-07 10:49:29.255064,10.0.0.69,10.0.1.33,HTTP,Normal,563,True,0
2025-04-07 21:49:29.257867,10.0.0.97,10.0.1.5,HTTP,Normal,1248,True,0
2025-04-08 09:49:29.253944,10.0.0.59,10.0.1.27,HTTP,Normal,1904,True,0
2025-04-07 13:49:29.249557,10.0.0.18,134.129.46.72,DNS,API Keys,7962,False,1
2025-04-07 23:49:29.251752,10.0.0.47,214.228.123.1,HTTP,Credit Card,28023,True,1
