timestamp,client_ip,query,response,response_type,ttl,is_spoofed,attack_label
2025-04-08 08:49:29.224344,192.168.1.91,www.example.org,26.204.2.75,A,689,False,0
2025-04-08 07:55:29.224344,192.168.1.78,www.example.org,157.121.93.27,A,2364,False,0
2025-04-08 09:43:29.225029,192.168.1.74,www.example.org,211.218.55.169,AAAA,1957,False,0
2025-04-08 07:51:29.225029,192.168.1.51,www.test.com,209.94.255.52,AAAA,524,False,0
2025-04-08 09:24:29.225029,192.168.1.62,www.example.org,210.233.151.47,A,3273,False,0
2025-04-08 09:04:29.225029,192.168.1.51,www.example.org,123.60.2.37,AAAA,608,False,0
2025-04-08 09:30:29.225029,192.168.1.7,payments.service.com,10.0.0.15,A,178,True,1
2025-04-08 09:04:29.225029,192.168.1.51,www.test.com,250.217.63.49,A,3308,False,0
2025-04-08 09:07:29.225029,192.168.1.66,www.example.org,31.52.1.52,AAAA,2507,False,0
2025-04-08 09:14:29.225029,192.168.1.25,bank.com,10.0.0.15,A,156,True,1
2025-04-08 09:25:29.225029,192.168.1.82,www.example.org,147.246.189.207,A,2425,False,0
2025-04-08 07:55:29.225029,192.168.1.47,payments.service.com,10.0.0.15,A,140,True,1
2025-04-08 08:41:29.225029,192.168.1.77,www.test.com,83.112.41.167,A,540,False,0
2025-04-08 08:33:29.225029,192.168.1.53,www.test.com,208.209.159.187,AAAA,2348,False,0
2025-04-08 08:21:29.225029,192.168.1.73,www.example.org,9.215.154.222,AAAA,2655,False,0
2025-04-08 09:16:29.225029,192.168.1.93,www.test.com,231.26.229.121,AAAA,3043,False,0
2025-04-08 08:40:29.225029,192.168.1.19,bank.com,10.0.0.15,A,198,True,1
2025-04-08 09:23:29.225029,192.168.1.46,bank.com,192.168.1.100,A,184,True,1
2025-04-08 09:32:29.225029,192.168.1.22,login.example.com,192.168.1.100,A,228,True,1
2025-04-08 09:16:29.225029,192.168.1.88,www.test.com,218.94.84.177,A,1505,False,0
2025-04-08 09:24:29.225029,192.168.1.73,www.example.org,137.164.153.29,AAAA,3475,False,0
2025-04-08 08:20:29.225029,192.168.1.68,www.example.org,93.78.250.26,A,2958,False,0
2025-04-08 08:36:29.225029,192.168.1.86,www.example.org,219.40.238.54,AAAA,1297,False,0
2025-04-08 08:06:29.225029,192.168.1.82,www.example.org,100.46.58.77,A,3324,False,0
2025-04-08 09:24:29.225029,192.168.1.49,payments.service.com,10.0.0.15,A,87,True,1
2025-04-08 09:34:29.225029,192.168.1.19,payments.service.com,10.0.0.15,A,83,True,1
2025-04-08 08:58:29.225029,192.168.1.9,bank.com,192.168.1.100,A,228,True,1
2025-04-08 08:37:29.225029,192.168.1.80,www.example.org,89.208.71.26,AAAA,2370,False,0
2025-04-08 07:56:29.225029,192.168.1.89,www.example.org,116.241.192.107,A,3409,False,0
2025-04-08 09:19:29.225029,192.168.1.62,www.test.com,134.91.68.171,AAAA,674,False,0
2025-04-08 08:32:29.225029,192.168.1.2,login.example.com,192.168.1.100,A,90,True,1
2025-04-08 09:00:29.225029,192.168.1.35,bank.com,192.168.1.100,A,268,True,1
2025-04-08 08:16:29.225029,192.168.1.35,payments.service.com,10.0.0.15,A,177,True,1
2025-04-08 08:41:29.225029,192.168.1.52,www.example.org,92.7.149.237,A,3162,False,0
2025-04-08 09:21:29.225029,192.168.1.70,www.example.org,202.102.115.190,A,2770,False,0
2025-04-08 08:18:29.225029,192.168.1.24,payments.service.com,10.0.0.15,A,262,True,1
2025-04-08 09:08:29.225029,192.168.1.17,payments.service.com,10.0.0.15,A,114,True,1
2025-04-08 08:14:29.225641,192.168.1.54,www.example.org,19.101.244.231,A,2200,False,0
2025-04-08 08:56:29.225641,192.168.1.4,payments.service.com,192.168.1.100,A,186,True,1
2025-04-08 08:53:29.225641,192.168.1.47,login.example.com,10.0.0.15,A,287,True,1
2025-04-08 09:42:29.225641,192.168.1.46,bank.com,10.0.0.15,A,235,True,1
2025-04-08 08:59:29.225641,192.168.1.7,login.example.com,192.168.1.100,A,163,True,1
2025-04-08 09:29:29.225641,192.168.1.71,www.test.com,63.83.157.67,AAAA,661,False,0
2025-04-08 08:52:29.225641,192.168.1.44,payments.service.com,10.0.0.15,A,210,True,1
2025-04-08 09:41:29.225641,192.168.1.65,www.example.org,75.147.214.131,AAAA,1566,False,0
2025-04-08 08:26:29.225641,192.168.1.76,www.example.org,234.84.54.13,A,684,False,0
2025-04-08 09:07:29.225641,192.168.1.17,bank.com,192.168.1.100,A,157,True,1
2025-04-08 09:38:29.225641,192.168.1.85,www.example.org,178.150.244.50,A,477,False,0
2025-04-08 09:38:29.225641,192.168.1.47,login.example.com,10.0.0.15,A,296,True,1
2025-04-08 08:54:29.225641,192.168.1.10,payments.service.com,192.168.1.100,A,262,True,1
2025-04-08 08:08:29.225641,192.168.1.10,payments.service.com,10.0.0.15,A,297,True,1
2025-04-08 08:25:29.225641,192.168.1.67,www.test.com,177.105.28.242,AAAA,1044,False,0
2025-04-08 07:57:29.225641,192.168.1.23,bank.com,10.0.0.15,A,124,True,1
2025-04-08 09:06:29.225641,192.168.1.81,www.example.org,104.80.251.95,AAAA,2036,False,0
2025-04-08 09:39:29.225641,192.168.1.59,www.test.com,199.129.233.107,A,2867,False,0
2025-04-08 09:48:29.225641,192.168.1.46,bank.com,10.0.0.15,A,267,True,1
2025-04-08 08:21:29.225641,192.168.1.47,bank.com,192.168.1.100,A,254,True,1
2025-04-08 08:58:29.225641,192.168.1.71,www.example.org,25.180.229.188,AAAA,3461,False,0
2025-04-08 08:36:29.225641,192.168.1.58,www.test.com,85.205.196.19,A,2972,False,0
2025-04-08 09:19:29.225641,192.168.1.30,payments.service.com,10.0.0.15,A,294,True,1
2025-04-08 09:43:29.225641,192.168.1.55,www.example.org,51.48.183.215,AAAA,663,False,0
2025-04-08 08:15:29.225641,192.168.1.57,www.test.com,119.108.118.13,AAAA,1577,False,0
2025-04-08 08:20:29.225641,192.168.1.69,www.example.org,114.238.175.29,A,3011,False,0
2025-04-08 08:37:29.225641,192.168.1.64,www.example.org,166.42.96.216,A,2232,False,0
2025-04-08 09:00:29.225641,192.168.1.41,bank.com,10.0.0.15,A,114,True,1
2025-04-08 08:15:29.225641,192.168.1.53,www.test.com,66.230.55.36,AAAA,2502,False,0
2025-04-08 09:01:29.225641,192.168.1.99,www.test.com,196.46.151.7,A,1321,False,0
2025-04-08 08:52:29.225641,192.168.1.64,www.example.org,79.121.125.233,A,2103,False,0
2025-04-08 09:07:29.225641,192.168.1.2,payments.service.com,192.168.1.100,A,89,True,1
2025-04-08 09:26:29.225641,192.168.1.37,bank.com,192.168.1.100,A,179,True,1
2025-04-08 09:40:29.225641,192.168.1.12,payments.service.com,10.0.0.15,A,283,True,1
2025-04-08 08:10:29.225641,192.168.1.84,www.example.org,35.198.48.136,AAAA,2718,False,0
2025-04-08 09:01:29.225641,192.168.1.80,www.example.org,131.253.246.45,A,3067,False,0
2025-04-08 08:36:29.225641,192.168.1.82,www.test.com,119.127.48.145,A,3157,False,0
2025-04-08 08:27:29.225641,192.168.1.55,www.test.com,217.129.146.24,A,433,False,0
2025-04-08 09:01:29.225641,192.168.1.61,www.example.org,50.110.36.224,A,2043,False,0
2025-04-08 09:37:29.225641,192.168.1.78,www.example.org,124.124.2.34,A,987,False,0
2025-04-08 09:16:29.225641,192.168.1.45,bank.com,10.0.0.15,A,66,True,1
2025-04-08 09:09:29.225641,192.168.1.2,login.example.com,192.168.1.100,A,77,True,1
2025-04-08 09:10:29.225641,192.168.1.98,www.test.com,200.115.149.42,AAAA,2569,False,0
2025-04-08 09:33:29.225641,192.168.1.95,www.test.com,82.98.126.40,A,2464,False,0
2025-04-08 09:14:29.225641,192.168.1.96,www.example.org,238.247.48.206,AAAA,3573,False,0
2025-04-08 08:32:29.226268,192.168.1.31,payments.service.com,192.168.1.100,A,88,True,1
2025-04-08 09:38:29.226268,192.168.1.5,login.example.com,192.168.1.100,A,295,True,1
2025-04-08 07:53:29.226268,192.168.1.48,bank.com,10.0.0.15,A,109,True,1
2025-04-08 09:42:29.226268,192.168.1.32,payments.service.com,192.168.1.100,A,66,True,1
2025-04-08 08:26:29.226268,192.168.1.67,www.test.com,202.33.216.18,A,1187,False,0
2025-04-08 08:25:29.226268,192.168.1.20,bank.com,192.168.1.100,A,260,True,1
2025-04-08 08:40:29.226268,192.168.1.14,payments.service.com,10.0.0.15,A,273,True,1
2025-04-08 09:34:29.226268,192.168.1.6,payments.service.com,192.168.1.100,A,197,True,1
2025-04-08 08:22:29.226268,192.168.1.69,www.example.org,29.34.96.46,A,3121,False,0
2025-04-08 08:56:29.226268,192.168.1.70,www.example.org,42.118.139.142,AAAA,2059,False,0
2025-04-08 08:16:29.226268,192.168.1.93,www.example.org,2.122.49.172,AAAA,2323,False,0
2025-04-08 09:07:29.226268,192.168.1.97,www.example.org,179.190.164.3,AAAA,2322,False,0
2025-04-08 09:40:29.226268,192.168.1.40,login.example.com,10.0.0.15,A,187,True,1
2025-04-08 09:47:29.226268,192.168.1.25,payments.service.com,10.0.0.15,A,282,True,1
2025-04-08 08:02:29.226268,192.168.1.46,login.example.com,10.0.0.15,A,113,True,1
2025-04-08 09:07:29.226268,192.168.1.80,www.test.com,206.89.201.96,AAAA,3222,False,0
2025-04-08 09:14:29.226268,192.168.1.17,payments.service.com,192.168.1.100,A,83,True,1
2025-04-08 09:33:29.226268,192.168.1.3,bank.com,192.168.1.100,A,165,True,1
2025-04-08 09:48:29.226268,192.168.1.77,www.test.com,232.149.38.200,AAAA,1063,False,0
2025-04-08 08:05:29.226268,192.168.1.98,www.example.org,27.65.136.119,A,326,False,0
2025-04-08 09:30:29.226268,192.168.1.91,www.test.com,3.96.64.170,AAAA,3079,False,0
2025-04-08 08:43:29.226268,192.168.1.66,www.example.org,167.118.82.197,A,449,False,0
2025-04-08 09:24:29.226268,192.168.1.45,bank.com,10.0.0.15,A,100,True,1
2025-04-08 08:51:29.226268,192.168.1.70,www.example.org,89.208.204.26,AAAA,2266,False,0
2025-04-08 08:37:29.226268,192.168.1.78,www.example.org,51.133.191.135,AAAA,3349,False,0
2025-04-08 09:30:29.226268,192.168.1.63,www.example.org,186.199.165.244,A,649,False,0
2025-04-08 09:02:29.226268,192.168.1.54,www.test.com,50.243.62.45,AAAA,2272,False,0
2025-04-08 09:10:29.226268,192.168.1.56,www.test.com,216.178.242.47,AAAA,3279,False,0
2025-04-08 08:13:29.226268,192.168.1.22,login.example.com,192.168.1.100,A,270,True,1
2025-04-08 09:11:29.226268,192.168.1.20,login.example.com,192.168.1.100,A,108,True,1
2025-04-08 09:46:29.226268,192.168.1.13,payments.service.com,192.168.1.100,A,69,True,1
2025-04-08 09:39:29.226268,192.168.1.41,login.example.com,10.0.0.15,A,176,True,1
2025-04-08 08:02:29.226268,192.168.1.98,www.example.org,246.208.55.249,A,1934,False,0
2025-04-08 08:44:29.226268,192.168.1.67,www.example.org,168.50.62.182,A,2159,False,0
2025-04-08 08:02:29.226268,192.168.1.87,www.example.org,175.11.47.210,AAAA,2627,False,0
2025-04-08 08:28:29.226268,192.168.1.88,www.example.org,170.216.128.156,AAAA,648,False,0
2025-04-08 07:54:29.226268,192.168.1.31,bank.com,192.168.1.100,A,256,True,1
2025-04-08 09:44:29.226268,192.168.1.35,login.example.com,10.0.0.15,A,273,True,1
2025-04-08 07:53:29.226268,192.168.1.99,www.test.com,224.202.118.35,A,885,False,0
2025-04-08 08:57:29.226268,192.168.1.1,bank.com,10.0.0.15,A,60,True,1
2025-04-08 09:19:29.226268,192.168.1.71,www.example.org,89.253.84.99,A,2717,False,0
2025-04-08 09:16:29.226268,192.168.1.90,www.test.com,37.199.216.26,AAAA,2261,False,0
2025-04-08 08:14:29.226268,192.168.1.86,www.example.org,38.99.228.177,A,2787,False,0
2025-04-08 08:34:29.226841,192.168.1.90,www.test.com,164.197.48.153,A,1405,False,0
2025-04-08 08:46:29.226841,192.168.1.94,www.example.org,141.48.182.112,AAAA,1727,False,0
2025-04-08 08:40:29.226841,192.168.1.64,www.example.org,232.129.194.110,A,2441,False,0
2025-04-08 08:14:29.226841,192.168.1.51,www.example.org,80.208.252.231,AAAA,634,False,0
2025-04-08 09:17:29.226841,192.168.1.55,www.example.org,158.101.49.3,A,2785,False,0
2025-04-08 09:07:29.226841,192.168.1.86,www.test.com,239.110.77.63,AAAA,586,False,0
2025-04-08 08:21:29.226841,192.168.1.12,payments.service.com,192.168.1.100,A,63,True,1
2025-04-08 09:45:29.226841,192.168.1.57,www.test.com,108.20.234.98,A,3200,False,0
2025-04-08 08:50:29.226841,192.168.1.66,www.example.org,87.226.230.131,A,789,False,0
2025-04-08 08:54:29.226841,192.168.1.21,bank.com,10.0.0.15,A,126,True,1
2025-04-08 09:26:29.226841,192.168.1.58,www.test.com,22.222.219.146,AAAA,3510,False,0
2025-04-08 09:09:29.226841,192.168.1.52,www.test.com,10.45.143.243,A,1934,False,0
2025-04-08 08:44:29.226841,192.168.1.53,www.test.com,245.109.95.129,AAAA,3200,False,0
2025-04-08 09:12:29.226841,192.168.1.88,www.example.org,69.162.242.209,AAAA,1334,False,0
2025-04-08 09:41:29.226841,192.168.1.38,login.example.com,10.0.0.15,A,259,True,1
2025-04-08 09:05:29.226841,192.168.1.50,login.example.com,10.0.0.15,A,181,True,1
2025-04-08 07:57:29.226841,192.168.1.63,www.test.com,87.149.16.236,AAAA,567,False,0
2025-04-08 09:09:29.226841,192.168.1.99,www.test.com,249.37.186.42,AAAA,1842,False,0
2025-04-08 08:01:29.226841,192.168.1.7,bank.com,10.0.0.15,A,181,True,1
2025-04-08 08:56:29.226841,192.168.1.34,payments.service.com,192.168.1.100,A,158,True,1
2025-04-08 09:36:29.226841,192.168.1.84,www.example.org,242.154.143.237,A,2353,False,0
2025-04-08 08:09:29.226841,192.168.1.97,www.test.com,173.199.226.113,AAAA,628,False,0
2025-04-08 09:03:29.226841,192.168.1.87,www.test.com,144.39.112.150,A,1910,False,0
2025-04-08 09:47:29.226841,192.168.1.6,bank.com,10.0.0.15,A,212,True,1
2025-04-08 09:38:29.226841,192.168.1.14,payments.service.com,10.0.0.15,A,177,True,1
2025-04-08 09:27:29.226841,192.168.1.85,www.example.org,180.87.57.116,AAAA,3205,False,0
2025-04-08 08:05:29.226841,192.168.1.81,www.test.com,181.175.109.35,AAAA,2007,False,0
2025-04-08 09:08:29.226841,192.168.1.52,www.test.com,175.164.4.130,AAAA,728,False,0
2025-04-08 08:15:29.226841,192.168.1.65,www.test.com,173.228.25.65,A,2655,False,0
2025-04-08 08:43:29.226841,192.168.1.83,www.test.com,113.140.198.52,AAAA,576,False,0
2025-04-08 09:38:29.226841,192.168.1.99,www.test.com,54.248.208.150,A,2174,False,0
2025-04-08 08:13:29.226841,192.168.1.22,login.example.com,192.168.1.100,A,291,True,1
2025-04-08 08:12:29.226841,192.168.1.3,login.example.com,10.0.0.15,A,130,True,1
2025-04-08 09:40:29.226841,192.168.1.98,www.example.org,2.45.92.94,AAAA,3089,False,0
2025-04-08 09:19:29.226841,192.168.1.99,www.example.org,190.108.29.137,A,3116,False,0
2025-04-08 09:09:29.226841,192.168.1.35,payments.service.com,192.168.1.100,A,110,True,1
2025-04-08 08:29:29.226841,192.168.1.83,www.example.org,47.151.71.174,A,2666,False,0
2025-04-08 09:25:29.226841,192.168.1.53,www.test.com,161.182.190.78,AAAA,1060,False,0
2025-04-08 08:06:29.227405,192.168.1.14,bank.com,192.168.1.100,A,240,True,1
2025-04-08 09:14:29.227405,192.168.1.90,www.test.com,235.67.76.70,AAAA,1842,False,0
2025-04-08 09:22:29.227405,192.168.1.54,www.example.org,108.242.14.215,AAAA,2702,False,0
2025-04-08 09:49:29.227405,192.168.1.65,www.example.org,75.212.105.77,AAAA,3250,False,0
2025-04-08 08:01:29.227405,192.168.1.78,www.test.com,185.162.93.134,AAAA,574,False,0
2025-04-08 08:53:29.227405,192.168.1.11,login.example.com,10.0.0.15,A,285,True,1
2025-04-08 09:03:29.227405,192.168.1.65,www.example.org,56.123.42.212,AAAA,2165,False,0
2025-04-08 09:09:29.227405,192.168.1.55,www.test.com,34.168.185.136,AAAA,1169,False,0
2025-04-08 08:14:29.227405,192.168.1.92,www.example.org,48.82.72.246,AAAA,2991,False,0
2025-04-08 08:50:29.227405,192.168.1.13,bank.com,10.0.0.15,A,137,True,1
2025-04-08 09:14:29.227405,192.168.1.93,www.example.org,229.53.237.165,A,414,False,0
2025-04-08 08:13:29.227405,192.168.1.84,www.example.org,167.216.19.146,AAAA,2989,False,0
2025-04-08 09:36:29.227405,192.168.1.86,www.test.com,199.107.3.36,AAAA,2873,False,0
2025-04-08 08:58:29.227405,192.168.1.10,payments.service.com,10.0.0.15,A,71,True,1
2025-04-08 09:21:29.227405,192.168.1.92,www.example.org,62.152.164.115,A,1347,False,0
2025-04-08 09:38:29.227405,192.168.1.30,payments.service.com,10.0.0.15,A,173,True,1
2025-04-08 07:52:29.227405,192.168.1.53,www.example.org,133.25.88.229,A,2424,False,0
2025-04-08 09:44:29.227405,192.168.1.80,www.example.org,173.226.5.154,A,2104,False,0
2025-04-08 07:51:29.227405,192.168.1.10,bank.com,10.0.0.15,A,216,True,1
2025-04-08 08:57:29.227405,192.168.1.26,bank.com,10.0.0.15,A,107,True,1
2025-04-08 08:46:29.227405,192.168.1.86,www.test.com,218.233.182.47,A,846,False,0
2025-04-08 09:49:29.227405,192.168.1.32,bank.com,10.0.0.15,A,137,True,1
2025-04-08 08:24:29.227405,192.168.1.48,payments.service.com,10.0.0.15,A,132,True,1
2025-04-08 08:20:29.227405,192.168.1.37,bank.com,10.0.0.15,A,197,True,1
2025-04-08 08:52:29.227405,192.168.1.83,www.example.org,102.90.79.110,A,904,False,0
2025-04-08 08:23:29.227405,192.168.1.76,www.test.com,52.214.10.170,A,1846,False,0
2025-04-08 09:36:29.227405,192.168.1.30,bank.com,10.0.0.15,A,212,True,1
2025-04-08 08:07:29.227405,192.168.1.36,payments.service.com,192.168.1.100,A,144,True,1
2025-04-08 07:58:29.227405,192.168.1.72,www.test.com,251.123.93.179,A,389,False,0
2025-04-08 08:24:29.227405,192.168.1.61,www.test.com,129.11.110.135,A,3146,False,0
2025-04-08 08:05:29.227405,192.168.1.96,www.test.com,24.212.176.143,AAAA,3503,False,0
2025-04-08 08:12:29.227405,192.168.1.85,www.test.com,171.16.232.42,AAAA,1014,False,0
2025-04-08 09:16:29.227405,192.168.1.52,www.test.com,60.150.129.119,AAAA,1809,False,0
2025-04-08 07:51:29.227405,192.168.1.38,payments.service.com,192.168.1.100,A,234,True,1
2025-04-08 08:05:29.227405,192.168.1.57,www.test.com,23.113.34.236,A,2905,False,0
2025-04-08 08:20:29.227405,192.168.1.7,login.example.com,10.0.0.15,A,239,True,1
2025-04-08 08:50:29.227405,192.168.1.99,www.example.org,231.12.58.96,AAAA,1303,False,0
2025-04-08 08:58:29.227405,192.168.1.45,payments.service.com,10.0.0.15,A,163,True,1
2025-04-08 08:21:29.227405,192.168.1.96,www.test.com,249.129.48.11,AAAA,2607,False,0
2025-04-08 09:28:29.227961,192.168.1.84,www.example.org,128.63.157.164,AAAA,1704,False,0
2025-04-08 07:54:29.227961,192.168.1.53,www.example.org,78.187.113.33,A,3560,False,0
2025-04-08 09:42:29.227961,192.168.1.18,payments.service.com,192.168.1.100,A,203,True,1
2025-04-08 09:47:29.227961,192.168.1.89,www.test.com,246.83.158.65,A,3036,False,0
2025-04-08 09:14:29.227961,192.168.1.4,payments.service.com,192.168.1.100,A,229,True,1
2025-04-08 09:13:29.227961,192.168.1.68,www.example.org,133.119.82.174,AAAA,2872,False,0
2025-04-08 08:19:29.227961,192.168.1.75,www.example.org,72.83.162.144,AAAA,3020,False,0
2025-04-08 09:25:29.227961,192.168.1.52,www.example.org,144.233.64.43,AAAA,3194,False,0
2025-04-08 09:21:29.227961,192.168.1.70,www.test.com,139.14.192.87,AAAA,1838,False,0
2025-04-08 08:00:29.227961,192.168.1.58,www.example.org,127.218.6.58,A,3002,False,0
2025-04-08 08:47:29.227961,192.168.1.34,login.example.com,10.0.0.15,A,179,True,1
2025-04-08 08:04:29.227961,192.168.1.88,www.test.com,86.168.249.181,AAAA,3303,False,0
2025-04-08 08:00:29.227961,192.168.1.79,www.test.com,100.194.168.17,AAAA,836,False,0
2025-04-08 09:15:29.227961,192.168.1.58,www.example.org,211.175.5.78,A,858,False,0
2025-04-08 09:42:29.227961,192.168.1.69,www.example.org,238.132.163.194,AAAA,2292,False,0
2025-04-08 08:30:29.227961,192.168.1.83,www.example.org,174.116.247.12,A,1894,False,0
2025-04-08 09:45:29.227961,192.168.1.84,www.example.org,59.232.108.175,AAAA,1476,False,0
2025-04-08 07:57:29.227961,192.168.1.72,www.test.com,143.248.37.243,AAAA,485,False,0
2025-04-08 09:27:29.227961,192.168.1.13,login.example.com,192.168.1.100,A,275,True,1
2025-04-08 08:01:29.227961,192.168.1.99,www.example.org,253.180.222.146,AAAA,1858,False,0
2025-04-08 08:26:29.227961,192.168.1.42,login.example.com,192.168.1.100,A,242,True,1
2025-04-08 08:55:29.227961,192.168.1.73,www.test.com,204.60.209.249,AAAA,2311,False,0
2025-04-08 08:21:29.227961,192.168.1.95,www.test.com,75.22.82.22,A,2026,False,0
2025-04-08 07:54:29.227961,192.168.1.76,www.example.org,233.208.79.161,AAAA,2197,False,0
2025-04-08 08:36:29.227961,192.168.1.25,bank.com,192.168.1.100,A,87,True,1
2025-04-08 09:06:29.227961,192.168.1.74,www.example.org,202.203.168.236,AAAA,721,False,0
2025-04-08 08:02:29.227961,192.168.1.13,login.example.com,10.0.0.15,A,122,True,1
2025-04-08 08:58:29.227961,192.168.1.73,www.test.com,153.60.178.136,AAAA,1148,False,0
2025-04-08 08:33:29.227961,192.168.1.4,payments.service.com,10.0.0.15,A,163,True,1
2025-04-08 08:51:29.227961,192.168.1.32,login.example.com,192.168.1.100,A,80,True,1
2025-04-08 08:32:29.227961,192.168.1.75,www.example.org,129.39.201.177,A,1795,False,0
2025-04-08 09:09:29.227961,192.168.1.70,www.example.org,115.118.115.210,A,3600,False,0
2025-04-08 07:51:29.227961,192.168.1.51,www.test.com,120.3.37.63,A,2507,False,0
2025-04-08 08:10:29.227961,192.168.1.55,www.example.org,58.34.208.100,AAAA,1843,False,0
2025-04-08 08:49:29.227961,192.168.1.100,www.test.com,139.112.16.217,A,3146,False,0
2025-04-08 08:02:29.227961,192.168.1.91,www.test.com,135.242.149.38,AAAA,2819,False,0
2025-04-08 08:41:29.227961,192.168.1.86,www.example.org,124.244.185.109,A,3170,False,0
2025-04-08 09:14:29.228516,192.168.1.70,www.test.com,87.188.107.48,A,1426,False,0
2025-04-08 09:08:29.228516,192.168.1.89,www.example.org,7.10.185.129,AAAA,2735,False,0
2025-04-08 08:39:29.228516,192.168.1.82,www.test.com,104.76.229.106,A,741,False,0
2025-04-08 09:18:29.228516,192.168.1.8,login.example.com,10.0.0.15,A,266,True,1
2025-04-08 08:04:29.228516,192.168.1.80,www.test.com,147.210.244.184,AAAA,1244,False,0
2025-04-08 09:02:29.228516,192.168.1.61,www.test.com,189.195.72.35,A,1795,False,0
2025-04-08 09:11:29.228516,192.168.1.57,www.test.com,129.79.111.28,A,620,False,0
2025-04-08 09:22:29.228516,192.168.1.41,login.example.com,192.168.1.100,A,225,True,1
2025-04-08 09:23:29.228516,192.168.1.73,www.test.com,33.238.249.27,A,1787,False,0
2025-04-08 08:19:29.228516,192.168.1.63,www.example.org,186.222.102.12,AAAA,1143,False,0
2025-04-08 09:37:29.228516,192.168.1.47,payments.service.com,10.0.0.15,A,115,True,1
2025-04-08 09:46:29.228516,192.168.1.95,www.test.com,106.230.197.149,A,2845,False,0
2025-04-08 07:54:29.228516,192.168.1.23,login.example.com,192.168.1.100,A,193,True,1
2025-04-08 08:42:29.228516,192.168.1.55,www.test.com,208.184.32.138,A,2574,False,0
2025-04-08 08:43:29.228516,192.168.1.91,www.test.com,148.40.189.143,A,981,False,0
2025-04-08 08:11:29.228516,192.168.1.76,www.test.com,91.212.238.177,A,1814,False,0
2025-04-08 08:24:29.228516,192.168.1.82,www.example.org,94.74.62.71,A,304,False,0
2025-04-08 09:23:29.228516,192.168.1.25,payments.service.com,10.0.0.15,A,157,True,1
2025-04-08 09:12:29.228516,192.168.1.57,www.test.com,243.170.204.231,A,3561,False,0
2025-04-08 09:26:29.228516,192.168.1.64,www.example.org,70.240.43.103,AAAA,2090,False,0
2025-04-08 08:59:29.228516,192.168.1.93,www.test.com,145.185.14.2,AAAA,2646,False,0
2025-04-08 08:09:29.228516,192.168.1.92,www.example.org,106.86.129.134,A,1211,False,0
2025-04-08 09:05:29.228516,192.168.1.64,www.test.com,185.105.29.60,A,3508,False,0
2025-04-08 09:47:29.228516,192.168.1.89,www.test.com,123.38.209.65,A,2880,False,0
2025-04-08 07:53:29.228516,192.168.1.81,www.test.com,109.197.128.84,A,3343,False,0
2025-04-08 08:23:29.228516,192.168.1.64,www.example.org,170.214.207.185,AAAA,2448,False,0
2025-04-08 08:10:29.228516,192.168.1.56,www.example.org,200.63.211.46,A,1272,False,0
2025-04-08 08:43:29.228516,192.168.1.76,www.test.com,142.56.243.131,AAAA,2748,False,0
2025-04-08 09:48:29.228516,192.168.1.39,bank.com,10.0.0.15,A,261,True,1
2025-04-08 08:44:29.228516,192.168.1.49,login.example.com,10.0.0.15,A,109,True,1
2025-04-08 08:50:29.228516,192.168.1.42,login.example.com,10.0.0.15,A,60,True,1
2025-04-08 09:26:29.228516,192.168.1.78,www.example.org,49.154.17.32,A,1939,False,0
2025-04-08 09:43:29.228516,192.168.1.82,www.example.org,163.219.245.243,AAAA,404,False,0
2025-04-08 07:56:29.228516,192.168.1.12,bank.com,10.0.0.15,A,114,True,1
2025-04-08 09:27:29.228516,192.168.1.62,www.example.org,118.255.244.102,A,1675,False,0
2025-04-08 09:09:29.228516,192.168.1.96,www.example.org,186.40.149.211,AAAA,2706,False,0
2025-04-08 09:18:29.228516,192.168.1.85,www.test.com,216.147.250.102,AAAA,1829,False,0
2025-04-08 09:23:29.229070,192.168.1.5,login.example.com,10.0.0.15,A,196,True,1
2025-04-08 08:07:29.229070,192.168.1.71,www.example.org,72.9.70.42,A,3133,False,0
2025-04-08 08:50:29.229070,192.168.1.86,www.test.com,176.113.206.141,A,577,False,0
2025-04-08 08:01:29.229070,192.168.1.46,bank.com,192.168.1.100,A,223,True,1
2025-04-08 08:30:29.229070,192.168.1.51,www.test.com,100.60.123.150,AAAA,2125,False,0
2025-04-08 09:29:29.229070,192.168.1.77,www.test.com,31.194.186.158,AAAA,1125,False,0
2025-04-08 08:45:29.229070,192.168.1.77,www.test.com,8.250.35.170,AAAA,2492,False,0
2025-04-08 08:50:29.229070,192.168.1.78,www.example.org,102.76.226.87,A,1424,False,0
2025-04-08 09:15:29.229070,192.168.1.93,www.example.org,120.183.161.21,AAAA,3092,False,0
2025-04-08 08:52:29.229070,192.168.1.86,www.test.com,96.45.190.224,AAAA,1204,False,0
2025-04-08 08:18:29.229070,192.168.1.5,login.example.com,192.168.1.100,A,211,True,1
2025-04-08 09:14:29.229070,192.168.1.95,www.test.com,91.167.126.164,AAAA,2564,False,0
2025-04-08 08:40:29.229070,192.168.1.68,www.test.com,231.171.23.242,A,2504,False,0
2025-04-08 08:11:29.229070,192.168.1.85,www.test.com,45.79.116.78,A,955,False,0
2025-04-08 08:39:29.229070,192.168.1.60,www.test.com,184.19.121.229,A,2058,False,0
2025-04-08 09:34:29.229070,192.168.1.94,www.example.org,59.252.146.112,AAAA,539,False,0
2025-04-08 08:55:29.229070,192.168.1.69,www.example.org,188.17.75.64,AAAA,322,False,0
