timestamp,source_ip,method,target_url,status_code,bytes_sent,user_agent,attack_label
2025-04-08 09:05:20.102466,174.139.110.75,OPTIONS,https://victim.com/api,200,4504,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:18:01.102466,247.222.58.149,POST,https://victim.com/login,404,2756,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:00:54.102466,19.121.129.104,GET,https://victim.com/api,200,4010,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:47:15.102466,223.49.21.24,HEAD,https://victim.com/login,403,3555,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:55:14.102466,214.250.214.173,OPTIONS,https://victim.com/api,403,4027,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:54:54.102466,87.167.211.229,HEAD,https://victim.com/api,403,3465,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:08:48.102466,249.22.65.89,OPTIONS,https://victim.com/api,200,4497,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:09:16.102466,146.217.205.194,HEAD,https://victim.com/api,200,2329,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:37:41.102466,6.173.239.243,OPTIONS,https://victim.com/api,200,1743,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:31:21.102466,120.57.55.126,POST,https://victim.com/login,403,1562,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:59:49.102466,53.112.117.235,GET,https://victim.com/login,403,1660,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:21:18.102466,63.105.28.241,GET,https://victim.com/api,403,3613,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:56:20.102466,224.49.110.81,GET,https://victim.com/login,403,2793,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:03:41.102466,19.27.186.145,HEAD,https://victim.com/login,503,1522,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:13:08.102466,3.43.189.234,GET,https://victim.com/api,503,1692,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:13:43.102466,188.65.134.205,HEAD,https://victim.com/api,503,3828,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:00:20.102466,81.138.229.38,OPTIONS,https://victim.com/login,404,550,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:06:28.102466,74.153.181.58,GET,https://victim.com/api,404,2323,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:01:10.102466,206.72.231.95,POST,https://victim.com/login,404,3920,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:15:15.102466,127.88.24.1,HEAD,https://victim.com/login,403,3308,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:17:20.102466,113.37.36.73,GET,https://victim.com/login,200,4307,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:57:58.102466,123.134.27.159,GET,https://victim.com/api,200,3279,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:52:14.102466,247.221.248.122,OPTIONS,https://victim.com/login,404,2211,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:00:14.102466,34.144.185.190,POST,https://victim.com/login,403,1114,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:35:56.102466,152.66.5.122,HEAD,https://victim.com/api,503,2380,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:52:46.102466,99.177.212.42,OPTIONS,https://victim.com/login,404,787,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:30:39.102466,97.165.201.72,POST,https://victim.com/login,403,2035,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:52:39.102466,96.199.202.94,OPTIONS,https://victim.com/api,503,1648,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:01:24.102466,192.168.1.46,GET,https://victim.com/home,200,1959,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:26:33.102466,192.168.1.22,GET,https://victim.com/home,200,518,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-04-08 09:17:01.102466,192.168.1.2,GET,https://victim.com/home,200,1000,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:36:07.102466,74.47.64.121,HEAD,https://victim.com/login,404,3830,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:15:14.102466,83.196.236.180,HEAD,https://victim.com/login,403,194,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:14:09.102466,235.203.51.71,GET,https://victim.com/api,404,3563,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:43:45.102466,119.215.93.249,GET,https://victim.com/api,503,1449,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:52:59.102466,166.142.83.41,GET,https://victim.com/api,403,4242,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:41:25.102466,69.50.83.142,POST,https://victim.com/api,403,1746,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:18:24.102466,132.87.105.56,OPTIONS,https://victim.com/login,404,561,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:47:46.102466,233.175.42.67,OPTIONS,https://victim.com/api,404,2179,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:27:36.102466,220.38.101.200,GET,https://victim.com/api,404,183,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:06:59.102466,27.183.162.212,HEAD,https://victim.com/api,403,1535,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:45:35.102466,188.188.234.199,HEAD,https://victim.com/login,403,1145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:10:12.102466,243.155.246.216,HEAD,https://victim.com/login,403,2317,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:13:08.102466,144.142.1.192,HEAD,https://victim.com/login,404,3426,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:40:00.102466,241.129.167.195,HEAD,https://victim.com/login,404,4084,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:12:13.102466,78.120.104.138,POST,https://victim.com/login,403,3421,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:01:03.102466,179.183.170.65,GET,https://victim.com/api,404,2668,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:28:00.102466,27.230.208.136,HEAD,https://victim.com/api,404,3628,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:34:36.102466,218.71.180.18,OPTIONS,https://victim.com/login,503,4347,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:32:56.102466,78.68.254.106,OPTIONS,https://victim.com/login,404,2749,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:50:18.102466,72.86.39.68,GET,https://victim.com/api,403,1635,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:42:43.102466,101.56.130.149,OPTIONS,https://victim.com/api,503,4813,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:28:56.102466,64.86.211.132,POST,https://victim.com/login,403,707,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:23:28.102466,85.165.247.205,OPTIONS,https://victim.com/api,404,1980,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:02:21.102466,250.194.24.29,OPTIONS,https://victim.com/api,200,4056,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:41:07.102466,92.116.216.1,POST,https://victim.com/login,503,2810,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:02:05.102466,113.79.180.126,HEAD,https://victim.com/api,503,4729,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:47:50.102466,95.144.94.91,OPTIONS,https://victim.com/api,503,1081,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:22:28.102466,228.22.110.142,GET,https://victim.com/api,404,2679,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:15:16.102466,125.109.170.35,HEAD,https://victim.com/api,503,1943,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:44:29.102466,99.175.140.154,GET,https://victim.com/api,403,1729,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:21:06.102466,212.24.70.6,GET,https://victim.com/login,404,844,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:54:28.102466,192.168.1.21,GET,https://victim.com/home,200,836,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:16:57.102466,56.127.106.250,HEAD,https://victim.com/login,404,391,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:09:49.102466,209.13.170.73,HEAD,https://victim.com/api,503,603,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:05:41.102466,74.26.129.25,OPTIONS,https://victim.com/api,403,4830,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:15:32.102466,29.10.208.7,OPTIONS,https://victim.com/login,403,3967,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:59:49.102466,51.93.47.57,HEAD,https://victim.com/api,404,4288,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:15:45.102466,68.103.136.139,OPTIONS,https://victim.com/login,503,3871,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:26:13.102466,94.21.46.67,HEAD,https://victim.com/api,503,4495,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:03:43.102466,182.156.32.237,GET,https://victim.com/api,403,2774,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:52:05.102466,2.94.171.19,GET,https://victim.com/api,403,1308,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:50:09.102466,127.114.113.17,POST,https://victim.com/login,503,2240,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:50:35.102466,148.81.11.10,POST,https://victim.com/login,404,3032,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:21:38.102466,212.6.223.208,GET,https://victim.com/login,200,2642,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:48:39.102466,227.105.134.219,POST,https://victim.com/api,200,1277,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:55:52.102466,192.168.1.50,GET,https://victim.com/home,200,1047,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 08:49:38.102466,192.168.1.6,GET,https://victim.com/home,200,1430,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 08:57:12.102466,234.169.239.58,OPTIONS,https://victim.com/login,403,2852,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:42:59.102466,214.38.83.146,OPTIONS,https://victim.com/login,200,1953,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:44:19.102466,168.36.2.215,POST,https://victim.com/api,200,3337,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:26:26.102466,83.68.90.213,GET,https://victim.com/api,503,4398,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:45:11.102466,154.5.240.15,HEAD,https://victim.com/api,503,3981,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:55:02.102466,168.221.130.114,HEAD,https://victim.com/api,403,3572,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:51:59.102466,227.69.171.157,GET,https://victim.com/api,200,4543,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:59:33.102466,22.222.231.39,POST,https://victim.com/login,200,4451,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:33:57.102466,15.99.134.93,HEAD,https://victim.com/api,200,2873,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:23:58.102466,226.183.250.181,OPTIONS,https://victim.com/login,403,687,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:14:30.102466,83.84.169.99,POST,https://victim.com/api,403,2563,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:41:36.102466,47.210.233.189,POST,https://victim.com/login,503,4655,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:25:46.102466,92.55.12.145,POST,https://victim.com/api,403,4505,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:01:20.102466,135.22.52.112,GET,https://victim.com/api,404,3313,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:57:48.102466,82.157.30.31,OPTIONS,https://victim.com/api,200,1172,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:07:46.102466,119.45.41.251,POST,https://victim.com/login,200,3258,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:30:59.102466,162.12.90.234,HEAD,https://victim.com/login,404,3009,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:42:45.102466,132.94.58.179,OPTIONS,https://victim.com/login,404,615,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:45:30.102466,16.90.163.56,POST,https://victim.com/login,404,1210,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:09:50.102466,4.95.170.91,HEAD,https://victim.com/api,503,3985,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:39:06.102466,117.94.88.138,OPTIONS,https://victim.com/api,503,3840,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:21:27.102466,199.221.60.148,OPTIONS,https://victim.com/api,503,2043,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:40:06.102466,191.139.47.118,OPTIONS,https://victim.com/login,503,4542,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:38:27.102466,99.69.12.225,OPTIONS,https://victim.com/login,503,782,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:53:41.102466,129.93.216.33,GET,https://victim.com/login,503,2905,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:15:10.102466,154.159.60.215,GET,https://victim.com/api,403,661,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:36:58.102466,177.100.107.91,POST,https://victim.com/login,200,2240,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:27:48.102466,221.194.255.60,OPTIONS,https://victim.com/login,200,4186,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:19:17.102466,83.20.206.68,POST,https://victim.com/api,200,3675,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:05:32.102466,223.206.131.122,HEAD,https://victim.com/login,403,868,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:13:04.102466,196.150.173.42,HEAD,https://victim.com/login,503,453,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:10:46.102466,159.212.31.181,OPTIONS,https://victim.com/api,403,1023,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:47:22.102466,207.3.20.230,HEAD,https://victim.com/login,404,1363,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:57:16.102466,6.29.154.65,OPTIONS,https://victim.com/api,403,924,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:31:40.102466,121.12.21.129,OPTIONS,https://victim.com/api,200,1946,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:04:47.102466,181.84.221.133,GET,https://victim.com/api,200,2481,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:46:40.102466,234.143.209.231,OPTIONS,https://victim.com/login,403,4725,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:50:46.102466,95.16.107.245,POST,https://victim.com/login,403,2047,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:45:09.102466,31.3.138.142,OPTIONS,https://victim.com/api,403,992,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:32:53.102466,157.235.247.244,HEAD,https://victim.com/login,503,971,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:48:19.102466,164.235.143.60,POST,https://victim.com/api,403,4907,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:16:08.102466,253.187.105.111,POST,https://victim.com/api,403,2301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:34:20.102466,230.150.104.21,OPTIONS,https://victim.com/login,404,1863,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:04:25.102466,188.139.116.57,POST,https://victim.com/api,404,3246,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:12:24.102466,187.98.212.206,GET,https://victim.com/login,404,4086,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:40:08.102466,155.129.106.55,GET,https://victim.com/api,503,3272,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:47:41.102466,176.104.18.10,OPTIONS,https://victim.com/api,404,4670,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:04:58.102466,192.168.1.32,GET,https://victim.com/home,200,916,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-04-08 08:56:04.102466,131.238.56.194,POST,https://victim.com/login,403,3412,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:35:35.102466,165.123.219.129,HEAD,https://victim.com/login,200,4144,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:52:27.102466,169.113.40.175,GET,https://victim.com/login,200,2396,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:04:19.102466,176.203.103.71,OPTIONS,https://victim.com/api,503,527,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:01:48.102466,104.128.233.236,OPTIONS,https://victim.com/login,404,756,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:08:16.102466,116.82.172.70,POST,https://victim.com/api,404,730,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:37:01.102466,30.176.235.213,POST,https://victim.com/login,403,1686,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:10:06.102466,192.168.1.26,GET,https://victim.com/home,200,555,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:36:53.102466,234.178.39.252,GET,https://victim.com/api,503,169,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:42:54.102466,173.54.244.27,GET,https://victim.com/login,200,4037,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:22:33.102466,247.210.126.165,HEAD,https://victim.com/api,403,3391,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:58:18.102466,72.191.191.19,HEAD,https://victim.com/api,404,542,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:23:34.102466,215.66.40.158,GET,https://victim.com/api,404,4379,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:29:01.102466,57.173.152.74,OPTIONS,https://victim.com/api,503,3054,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:19:29.102466,200.95.212.74,OPTIONS,https://victim.com/login,403,648,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:15:43.102466,79.150.194.213,OPTIONS,https://victim.com/api,503,4879,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:58:01.102466,185.228.26.25,POST,https://victim.com/login,503,4106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:59:22.102466,230.248.219.230,POST,https://victim.com/login,403,4258,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:33:11.102466,99.168.35.170,HEAD,https://victim.com/api,403,4029,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:41:31.102466,114.135.187.211,HEAD,https://victim.com/api,200,2942,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:59:14.102466,63.86.242.127,GET,https://victim.com/login,200,2399,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:21:01.102466,20.255.204.115,HEAD,https://victim.com/login,403,4751,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:22:40.102466,12.127.177.149,HEAD,https://victim.com/api,503,3031,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:28:35.102466,211.145.113.54,GET,https://victim.com/login,403,3737,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:40:04.102466,106.197.216.143,OPTIONS,https://victim.com/login,503,188,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:29:42.102466,192.168.1.5,GET,https://victim.com/home,200,1536,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-04-08 09:01:00.102466,216.171.20.123,OPTIONS,https://victim.com/login,403,1725,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:14:50.102466,28.148.58.177,OPTIONS,https://victim.com/login,200,3796,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:00:35.102466,192.168.1.28,GET,https://victim.com/home,200,1372,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:37:11.102466,27.60.50.234,GET,https://victim.com/login,403,4240,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:42:05.102466,171.198.105.239,OPTIONS,https://victim.com/api,403,4519,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:04:26.102466,252.79.206.123,HEAD,https://victim.com/login,403,554,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:34:38.102466,192.168.1.27,GET,https://victim.com/home,200,1764,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-04-08 09:20:43.102466,240.5.69.187,HEAD,https://victim.com/login,404,3617,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:45:26.102466,68.94.6.197,POST,https://victim.com/api,200,512,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:32:43.102466,192.168.1.5,GET,https://victim.com/home,200,1980,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 08:58:36.102466,246.1.251.168,POST,https://victim.com/login,200,3347,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:57:09.102466,198.87.16.19,POST,https://victim.com/login,403,1321,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:03:19.102466,188.242.81.172,GET,https://victim.com/login,403,2860,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:28:43.102466,36.158.48.245,HEAD,https://victim.com/api,200,1827,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:01:11.102466,192.168.1.36,GET,https://victim.com/home,200,1347,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
2025-04-08 09:08:41.102466,227.32.37.61,POST,https://victim.com/login,200,2739,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:09:07.102466,180.109.245.111,OPTIONS,https://victim.com/login,403,1026,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:23:57.102466,178.190.137.195,HEAD,https://victim.com/api,503,3832,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:33:57.102466,58.248.36.69,GET,https://victim.com/login,200,2560,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:30:14.102466,168.99.135.38,GET,https://victim.com/login,403,2148,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:52:37.102466,192.168.1.7,GET,https://victim.com/home,200,1785,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
2025-04-08 09:28:37.102466,167.231.228.99,POST,https://victim.com/api,404,2867,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:36:57.102466,165.212.144.209,GET,https://victim.com/api,200,3451,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:14:02.102466,143.127.243.41,HEAD,https://victim.com/login,404,285,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:52:36.102466,21.149.171.246,OPTIONS,https://victim.com/login,200,405,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 08:54:28.102466,194.227.89.50,HEAD,https://victim.com/login,403,2493,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 08:52:44.102466,226.105.221.136,HEAD,https://victim.com/api,503,4736,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:01:21.102466,188.111.158.129,POST,https://victim.com/login,503,3666,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:19:33.102466,64.168.193.5,GET,https://victim.com/login,403,3005,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:05:56.102466,200.236.201.77,HEAD,https://victim.com/api,403,4204,Mozilla/5.0 (Windows NT 10.0; Win64; x64),1
2025-04-08 09:39:40.102466,94.32.232.14,GET,https://victim.com/login,404,128,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:43:32.102466,28.87.183.30,POST,https://victim.com/login,404,160,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:48:13.102466,58.237.124.59,HEAD,https://victim.com/api,404,3556,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:41:26.102466,99.179.223.127,HEAD,https://victim.com/api,403,2345,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
2025-04-08 09:19:22.102466,61.122.210.220,POST,https://victim.com/api,403,4404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),1
